Count,pickup_location,Day,Hour
7,POINT (-87.7633990316 41.9540276487),14,13
8,POINT (-87.7633990316 41.9540276487),14,14
8,POINT (-87.7633990316 41.9540276487),14,15
5,POINT (-87.7633990316 41.9540276487),14,16
2,POINT (-87.7633990316 41.9540276487),14,17
1,POINT (-87.7633990316 41.9540276487),14,18
1,POINT (-87.7633990316 41.9540276487),14,19
2,POINT (-87.7633990316 41.9540276487),14,20
3,POINT (-87.7633990316 41.9540276487),14,21
4,POINT (-87.7633990316 41.9540276487),14,22
1,POINT (-87.7633990316 41.9540276487),14,23
1,POINT (-87.7633990316 41.9540276487),15,1
1,POINT (-87.7633990316 41.9540276487),15,2
1,POINT (-87.7633990316 41.9540276487),15,3
1,POINT (-87.7633990316 41.9540276487),15,4
3,POINT (-87.7633990316 41.9540276487),15,5
4,POINT (-87.7633990316 41.9540276487),15,6
4,POINT (-87.7633990316 41.9540276487),15,7
2,POINT (-87.7633990316 41.9540276487),15,8
8,POINT (-87.7633990316 41.9540276487),15,9
4,POINT (-87.7633990316 41.9540276487),15,10
2,POINT (-87.7633990316 41.9540276487),15,11
2,POINT (-87.7633990316 41.9540276487),15,12
2,POINT (-87.7633990316 41.9540276487),15,13
3,POINT (-87.7633990316 41.9540276487),15,14
3,POINT (-87.7633990316 41.9540276487),15,15
7,POINT (-87.7633990316 41.9540276487),15,16
3,POINT (-87.7633990316 41.9540276487),15,17
1,POINT (-87.7633990316 41.9540276487),15,18
2,POINT (-87.7633990316 41.9540276487),15,19
4,POINT (-87.7633990316 41.9540276487),15,22
3,POINT (-87.7633990316 41.9540276487),15,23
3,POINT (-87.7633990316 41.9540276487),16,0
1,POINT (-87.7633990316 41.9540276487),16,1
2,POINT (-87.7633990316 41.9540276487),16,2
1,POINT (-87.7633990316 41.9540276487),16,3
1,POINT (-87.7633990316 41.9540276487),16,4
2,POINT (-87.7633990316 41.9540276487),16,5
2,POINT (-87.7633990316 41.9540276487),16,6
7,POINT (-87.7633990316 41.9540276487),16,7
6,POINT (-87.7633990316 41.9540276487),16,8
7,POINT (-87.7633990316 41.9540276487),16,9
1,POINT (-87.7633990316 41.9540276487),16,10
3,POINT (-87.7633990316 41.9540276487),16,11
10,POINT (-87.7633990316 41.9540276487),16,12
8,POINT (-87.7633990316 41.9540276487),16,13
5,POINT (-87.7633990316 41.9540276487),16,14
8,POINT (-87.7633990316 41.9540276487),16,15
9,POINT (-87.7633990316 41.9540276487),16,16
3,POINT (-87.7633990316 41.9540276487),16,17
1,POINT (-87.7633990316 41.9540276487),16,18
5,POINT (-87.7633990316 41.9540276487),16,20
3,POINT (-87.7633990316 41.9540276487),16,21
6,POINT (-87.7633990316 41.9540276487),16,22
3,POINT (-87.7633990316 41.9540276487),16,23
4,POINT (-87.7633990316 41.9540276487),17,0
4,POINT (-87.7633990316 41.9540276487),17,1
2,POINT (-87.7633990316 41.9540276487),17,2
3,POINT (-87.7633990316 41.9540276487),17,4
2,POINT (-87.7633990316 41.9540276487),17,5
2,POINT (-87.7633990316 41.9540276487),17,6
2,POINT (-87.7633990316 41.9540276487),17,7
3,POINT (-87.7633990316 41.9540276487),17,8
1,POINT (-87.7633990316 41.9540276487),17,9
4,POINT (-87.7633990316 41.9540276487),17,10
4,POINT (-87.7633990316 41.9540276487),17,11
1,POINT (-87.7633990316 41.9540276487),17,12
6,POINT (-87.7633990316 41.9540276487),17,13
6,POINT (-87.7633990316 41.9540276487),17,14
4,POINT (-87.7633990316 41.9540276487),17,15
3,POINT (-87.7633990316 41.9540276487),17,16
7,POINT (-87.7633990316 41.9540276487),17,17
2,POINT (-87.7633990316 41.9540276487),17,18
3,POINT (-87.7633990316 41.9540276487),17,19
2,POINT (-87.7633990316 41.9540276487),17,20
1,POINT (-87.7633990316 41.9540276487),17,21
2,POINT (-87.7633990316 41.9540276487),17,22
6,POINT (-87.7633990316 41.9540276487),17,23
3,POINT (-87.7655016086 41.9272609555),11,0
5,POINT (-87.7655016086 41.9272609555),11,1
1,POINT (-87.7655016086 41.9272609555),11,3
2,POINT (-87.7655016086 41.9272609555),11,4
2,POINT (-87.7655016086 41.9272609555),11,5
1,POINT (-87.7655016086 41.9272609555),11,6
2,POINT (-87.7655016086 41.9272609555),11,9
3,POINT (-87.7655016086 41.9272609555),11,10
2,POINT (-87.7655016086 41.9272609555),11,11
2,POINT (-87.7655016086 41.9272609555),11,12
1,POINT (-87.7655016086 41.9272609555),11,13
1,POINT (-87.7655016086 41.9272609555),11,14
1,POINT (-87.7655016086 41.9272609555),11,16
3,POINT (-87.7655016086 41.9272609555),11,18
1,POINT (-87.7655016086 41.9272609555),11,19
3,POINT (-87.7655016086 41.9272609555),11,22
3,POINT (-87.7655016086 41.9272609555),11,23
2,POINT (-87.7655016086 41.9272609555),12,1
2,POINT (-87.7655016086 41.9272609555),12,2
2,POINT (-87.7655016086 41.9272609555),12,3
1,POINT (-87.7655016086 41.9272609555),12,4
1,POINT (-87.7655016086 41.9272609555),12,5
1,POINT (-87.7655016086 41.9272609555),12,6
3,POINT (-87.7655016086 41.9272609555),12,7
1,POINT (-87.7655016086 41.9272609555),12,8
3,POINT (-87.7655016086 41.9272609555),12,9
2,POINT (-87.7655016086 41.9272609555),12,10
2,POINT (-87.7655016086 41.9272609555),12,11
2,POINT (-87.7655016086 41.9272609555),12,12
1,POINT (-87.7655016086 41.9272609555),12,13
2,POINT (-87.7655016086 41.9272609555),12,14
2,POINT (-87.7655016086 41.9272609555),12,15
2,POINT (-87.7655016086 41.9272609555),12,16
1,POINT (-87.7655016086 41.9272609555),12,23
1,POINT (-87.7655016086 41.9272609555),13,0
1,POINT (-87.7655016086 41.9272609555),13,1
1,POINT (-87.7655016086 41.9272609555),13,2
2,POINT (-87.7655016086 41.9272609555),13,4
3,POINT (-87.7655016086 41.9272609555),13,7
1,POINT (-87.7655016086 41.9272609555),13,8
1,POINT (-87.7655016086 41.9272609555),13,9
3,POINT (-87.7655016086 41.9272609555),13,10
1,POINT (-87.7655016086 41.9272609555),13,11
1,POINT (-87.7655016086 41.9272609555),13,12
2,POINT (-87.7655016086 41.9272609555),13,13
2,POINT (-87.7655016086 41.9272609555),13,14
6,POINT (-87.7655016086 41.9272609555),13,16
2,POINT (-87.7655016086 41.9272609555),13,19
1,POINT (-87.7655016086 41.9272609555),13,20
1,POINT (-87.7655016086 41.9272609555),13,21
1,POINT (-87.7655016086 41.9272609555),14,0
1,POINT (-87.7655016086 41.9272609555),14,3
3,POINT (-87.7655016086 41.9272609555),14,4
1,POINT (-87.7655016086 41.9272609555),14,5
1,POINT (-87.7655016086 41.9272609555),14,6
1,POINT (-87.7655016086 41.9272609555),14,7
1,POINT (-87.7655016086 41.9272609555),14,8
1,POINT (-87.7655016086 41.9272609555),14,9
1,POINT (-87.7655016086 41.9272609555),14,10
1,POINT (-87.7655016086 41.9272609555),14,12
2,POINT (-87.7655016086 41.9272609555),14,13
1,POINT (-87.7655016086 41.9272609555),14,14
3,POINT (-87.7655016086 41.9272609555),14,15
2,POINT (-87.7655016086 41.9272609555),14,16
1,POINT (-87.7655016086 41.9272609555),14,17
5,POINT (-87.7655016086 41.9272609555),14,19
2,POINT (-87.7655016086 41.9272609555),14,20
1,POINT (-87.7655016086 41.9272609555),14,21
2,POINT (-87.7655016086 41.9272609555),14,23
2,POINT (-87.7655016086 41.9272609555),15,1
1,POINT (-87.7655016086 41.9272609555),15,2
1,POINT (-87.7655016086 41.9272609555),15,4
3,POINT (-87.7655016086 41.9272609555),15,8
2,POINT (-87.7655016086 41.9272609555),15,10
1,POINT (-87.7655016086 41.9272609555),15,11
2,POINT (-87.7655016086 41.9272609555),15,12
3,POINT (-87.7655016086 41.9272609555),15,13
1,POINT (-87.7655016086 41.9272609555),15,14
3,POINT (-87.7655016086 41.9272609555),15,15
2,POINT (-87.7655016086 41.9272609555),15,16
1,POINT (-87.7655016086 41.9272609555),15,21
1,POINT (-87.7655016086 41.9272609555),15,23
2,POINT (-87.7655016086 41.9272609555),16,0
1,POINT (-87.7655016086 41.9272609555),16,2
1,POINT (-87.7655016086 41.9272609555),16,3
3,POINT (-87.7655016086 41.9272609555),16,4
2,POINT (-87.7655016086 41.9272609555),16,5
3,POINT (-87.7655016086 41.9272609555),16,8
1,POINT (-87.7655016086 41.9272609555),16,9
1,POINT (-87.7655016086 41.9272609555),16,10
2,POINT (-87.7655016086 41.9272609555),16,11
1,POINT (-87.7655016086 41.9272609555),16,12
1,POINT (-87.7655016086 41.9272609555),16,13
2,POINT (-87.7655016086 41.9272609555),16,14
2,POINT (-87.7655016086 41.9272609555),16,15
1,POINT (-87.7655016086 41.9272609555),16,21
1,POINT (-87.7655016086 41.9272609555),16,22
2,POINT (-87.7655016086 41.9272609555),16,23
4,POINT (-87.7655016086 41.9272609555),17,0
1,POINT (-87.7655016086 41.9272609555),17,1
1,POINT (-87.7655016086 41.9272609555),17,2
2,POINT (-87.7655016086 41.9272609555),17,3
1,POINT (-87.7655016086 41.9272609555),17,4
1,POINT (-87.7655016086 41.9272609555),17,5
1,POINT (-87.7655016086 41.9272609555),17,11
1,POINT (-87.7655016086 41.9272609555),17,12
2,POINT (-87.7655016086 41.9272609555),17,13
1,POINT (-87.7655016086 41.9272609555),17,14
2,POINT (-87.7655016086 41.9272609555),17,15
1,POINT (-87.7655016086 41.9272609555),17,16
3,POINT (-87.7655016086 41.9272609555),17,17
1,POINT (-87.7655016086 41.9272609555),17,20
1,POINT (-87.7655016086 41.9272609555),17,21
1,POINT (-87.7655016086 41.9272609555),17,22
1,POINT (-87.7655016086 41.9272609555),17,23
2,POINT (-87.768510849 41.7795828877),11,3
2,POINT (-87.768510849 41.7795828877),11,5
2,POINT (-87.768510849 41.7795828877),11,15
1,POINT (-87.768510849 41.7795828877),11,16
1,POINT (-87.768510849 41.7795828877),12,8
2,POINT (-87.768510849 41.7795828877),12,10
1,POINT (-87.768510849 41.7795828877),12,16
1,POINT (-87.768510849 41.7795828877),12,17
1,POINT (-87.768510849 41.7795828877),13,4
2,POINT (-87.768510849 41.7795828877),13,11
1,POINT (-87.768510849 41.7795828877),13,15
1,POINT (-87.768510849 41.7795828877),14,6
1,POINT (-87.768510849 41.7795828877),14,7
2,POINT (-87.768510849 41.7795828877),14,8
1,POINT (-87.768510849 41.7795828877),14,13
1,POINT (-87.768510849 41.7795828877),14,17
1,POINT (-87.768510849 41.7795828877),14,18
1,POINT (-87.768510849 41.7795828877),15,7
1,POINT (-87.768510849 41.7795828877),15,14
1,POINT (-87.768510849 41.7795828877),15,20
1,POINT (-87.768510849 41.7795828877),16,3
1,POINT (-87.768510849 41.7795828877),16,17
1,POINT (-87.768510849 41.7795828877),16,19
1,POINT (-87.768510849 41.7795828877),17,4
1,POINT (-87.768510849 41.7795828877),17,9
8,POINT (-87.7696154528 41.7925923603),11,0
14,POINT (-87.7696154528 41.7925923603),11,1
6,POINT (-87.7696154528 41.7925923603),11,3
4,POINT (-87.7696154528 41.7925923603),11,4
1,POINT (-87.7696154528 41.7925923603),11,5
4,POINT (-87.7696154528 41.7925923603),11,6
4,POINT (-87.7696154528 41.7925923603),11,7
5,POINT (-87.7696154528 41.7925923603),11,8
10,POINT (-87.7696154528 41.7925923603),11,9
9,POINT (-87.7696154528 41.7925923603),11,10
19,POINT (-87.7696154528 41.7925923603),11,11
15,POINT (-87.7696154528 41.7925923603),11,12
31,POINT (-87.7696154528 41.7925923603),11,13
23,POINT (-87.7696154528 41.7925923603),11,14
21,POINT (-87.7696154528 41.7925923603),11,15
12,POINT (-87.7696154528 41.7925923603),11,16
16,POINT (-87.7696154528 41.7925923603),11,17
18,POINT (-87.7696154528 41.7925923603),11,18
25,POINT (-87.7696154528 41.7925923603),11,19
34,POINT (-87.7696154528 41.7925923603),11,20
43,POINT (-87.7696154528 41.7925923603),11,21
66,POINT (-87.7696154528 41.7925923603),11,22
49,POINT (-87.7696154528 41.7925923603),11,23
27,POINT (-87.7696154528 41.7925923603),12,0
32,POINT (-87.7696154528 41.7925923603),12,1
13,POINT (-87.7696154528 41.7925923603),12,2
1,POINT (-87.7696154528 41.7925923603),12,3
1,POINT (-87.7696154528 41.7925923603),12,4
2,POINT (-87.7696154528 41.7925923603),12,5
3,POINT (-87.7696154528 41.7925923603),12,6
4,POINT (-87.7696154528 41.7925923603),12,7
5,POINT (-87.7696154528 41.7925923603),12,8
6,POINT (-87.7696154528 41.7925923603),12,9
7,POINT (-87.7696154528 41.7925923603),12,10
13,POINT (-87.7696154528 41.7925923603),12,11
21,POINT (-87.7696154528 41.7925923603),12,12
22,POINT (-87.7696154528 41.7925923603),12,13
18,POINT (-87.7696154528 41.7925923603),12,14
16,POINT (-87.7696154528 41.7925923603),12,15
10,POINT (-87.7696154528 41.7925923603),12,16
32,POINT (-87.7696154528 41.7925923603),12,17
22,POINT (-87.7696154528 41.7925923603),12,18
19,POINT (-87.7696154528 41.7925923603),12,19
21,POINT (-87.7696154528 41.7925923603),12,20
32,POINT (-87.7696154528 41.7925923603),12,21
38,POINT (-87.7696154528 41.7925923603),12,22
19,POINT (-87.7696154528 41.7925923603),12,23
19,POINT (-87.7696154528 41.7925923603),13,0
13,POINT (-87.7696154528 41.7925923603),13,1
20,POINT (-87.7696154528 41.7925923603),13,2
8,POINT (-87.7696154528 41.7925923603),13,3
1,POINT (-87.7696154528 41.7925923603),13,5
3,POINT (-87.7696154528 41.7925923603),13,6
4,POINT (-87.7696154528 41.7925923603),13,7
8,POINT (-87.7696154528 41.7925923603),13,8
7,POINT (-87.7696154528 41.7925923603),13,9
5,POINT (-87.7696154528 41.7925923603),13,10
12,POINT (-87.7696154528 41.7925923603),13,11
17,POINT (-87.7696154528 41.7925923603),13,12
12,POINT (-87.7696154528 41.7925923603),13,13
13,POINT (-87.7696154528 41.7925923603),13,14
12,POINT (-87.7696154528 41.7925923603),13,15
7,POINT (-87.7696154528 41.7925923603),13,16
14,POINT (-87.7696154528 41.7925923603),13,17
23,POINT (-87.7696154528 41.7925923603),13,18
41,POINT (-87.7696154528 41.7925923603),13,19
20,POINT (-87.7696154528 41.7925923603),13,20
24,POINT (-87.7696154528 41.7925923603),13,21
26,POINT (-87.7696154528 41.7925923603),13,22
31,POINT (-87.7696154528 41.7925923603),13,23
16,POINT (-87.7696154528 41.7925923603),14,0
13,POINT (-87.7696154528 41.7925923603),14,1
12,POINT (-87.7696154528 41.7925923603),14,2
4,POINT (-87.7696154528 41.7925923603),14,3
5,POINT (-87.7696154528 41.7925923603),14,5
5,POINT (-87.7696154528 41.7925923603),14,6
4,POINT (-87.7696154528 41.7925923603),14,7
4,POINT (-87.7696154528 41.7925923603),14,8
10,POINT (-87.7696154528 41.7925923603),14,9
9,POINT (-87.7696154528 41.7925923603),14,10
7,POINT (-87.7696154528 41.7925923603),14,11
16,POINT (-87.7696154528 41.7925923603),14,12
17,POINT (-87.7696154528 41.7925923603),14,13
20,POINT (-87.7696154528 41.7925923603),14,14
10,POINT (-87.7696154528 41.7925923603),14,15
21,POINT (-87.7696154528 41.7925923603),14,16
17,POINT (-87.7696154528 41.7925923603),14,17
16,POINT (-87.7696154528 41.7925923603),14,18
17,POINT (-87.7696154528 41.7925923603),14,19
27,POINT (-87.7696154528 41.7925923603),14,20
31,POINT (-87.7696154528 41.7925923603),14,21
18,POINT (-87.7696154528 41.7925923603),14,22
24,POINT (-87.7696154528 41.7925923603),14,23
18,POINT (-87.7696154528 41.7925923603),15,0
11,POINT (-87.7696154528 41.7925923603),15,1
16,POINT (-87.7696154528 41.7925923603),15,2
6,POINT (-87.7696154528 41.7925923603),15,3
5,POINT (-87.7696154528 41.7925923603),15,4
1,POINT (-87.7696154528 41.7925923603),15,5
3,POINT (-87.7696154528 41.7925923603),15,6
5,POINT (-87.7696154528 41.7925923603),15,7
14,POINT (-87.7696154528 41.7925923603),15,8
13,POINT (-87.7696154528 41.7925923603),15,9
8,POINT (-87.7696154528 41.7925923603),15,10
10,POINT (-87.7696154528 41.7925923603),15,11
15,POINT (-87.7696154528 41.7925923603),15,12
16,POINT (-87.7696154528 41.7925923603),15,13
14,POINT (-87.7696154528 41.7925923603),15,14
22,POINT (-87.7696154528 41.7925923603),15,15
22,POINT (-87.7696154528 41.7925923603),15,16
35,POINT (-87.7696154528 41.7925923603),15,17
26,POINT (-87.7696154528 41.7925923603),15,18
37,POINT (-87.7696154528 41.7925923603),15,19
35,POINT (-87.7696154528 41.7925923603),15,20
31,POINT (-87.7696154528 41.7925923603),15,21
24,POINT (-87.7696154528 41.7925923603),15,22
34,POINT (-87.7696154528 41.7925923603),15,23
30,POINT (-87.7696154528 41.7925923603),16,0
19,POINT (-87.7696154528 41.7925923603),16,1
27,POINT (-87.7696154528 41.7925923603),16,2
8,POINT (-87.7696154528 41.7925923603),16,3
3,POINT (-87.7696154528 41.7925923603),16,4
4,POINT (-87.7696154528 41.7925923603),16,6
10,POINT (-87.7696154528 41.7925923603),16,7
9,POINT (-87.7696154528 41.7925923603),16,8
5,POINT (-87.7696154528 41.7925923603),16,9
12,POINT (-87.7696154528 41.7925923603),16,10
9,POINT (-87.7696154528 41.7925923603),16,11
22,POINT (-87.7696154528 41.7925923603),16,12
24,POINT (-87.7696154528 41.7925923603),16,13
23,POINT (-87.7696154528 41.7925923603),16,14
21,POINT (-87.7696154528 41.7925923603),16,15
21,POINT (-87.7696154528 41.7925923603),16,16
25,POINT (-87.7696154528 41.7925923603),16,17
29,POINT (-87.7696154528 41.7925923603),16,18
29,POINT (-87.7696154528 41.7925923603),16,19
13,POINT (-87.7696154528 41.7925923603),16,20
38,POINT (-87.7696154528 41.7925923603),16,21
34,POINT (-87.7696154528 41.7925923603),16,22
20,POINT (-87.7696154528 41.7925923603),16,23
16,POINT (-87.7696154528 41.7925923603),17,0
13,POINT (-87.7696154528 41.7925923603),17,1
7,POINT (-87.7696154528 41.7925923603),17,2
5,POINT (-87.7696154528 41.7925923603),17,3
1,POINT (-87.7696154528 41.7925923603),17,4
3,POINT (-87.7696154528 41.7925923603),17,5
3,POINT (-87.7696154528 41.7925923603),17,6
6,POINT (-87.7696154528 41.7925923603),17,7
12,POINT (-87.7696154528 41.7925923603),17,8
17,POINT (-87.7696154528 41.7925923603),17,9
5,POINT (-87.7696154528 41.7925923603),17,10
3,POINT (-87.7696154528 41.7925923603),17,11
14,POINT (-87.7696154528 41.7925923603),17,12
12,POINT (-87.7696154528 41.7925923603),17,13
10,POINT (-87.7696154528 41.7925923603),17,14
11,POINT (-87.7696154528 41.7925923603),17,15
13,POINT (-87.7696154528 41.7925923603),17,16
16,POINT (-87.7696154528 41.7925923603),17,17
14,POINT (-87.7696154528 41.7925923603),17,18
11,POINT (-87.7696154528 41.7925923603),17,19
13,POINT (-87.7696154528 41.7925923603),17,20
9,POINT (-87.7696154528 41.7925923603),17,21
14,POINT (-87.7696154528 41.7925923603),17,22
19,POINT (-87.7696154528 41.7925923603),17,23
9,POINT (-87.771166703 41.9788295262),11,0
3,POINT (-87.771166703 41.9788295262),11,1
5,POINT (-87.771166703 41.9788295262),11,3
6,POINT (-87.771166703 41.9788295262),11,4
5,POINT (-87.771166703 41.9788295262),11,5
4,POINT (-87.771166703 41.9788295262),11,6
4,POINT (-87.771166703 41.9788295262),11,7
2,POINT (-87.771166703 41.9788295262),11,8
2,POINT (-87.771166703 41.9788295262),11,9
4,POINT (-87.771166703 41.9788295262),11,10
2,POINT (-87.771166703 41.9788295262),11,11
3,POINT (-87.771166703 41.9788295262),11,12
3,POINT (-87.771166703 41.9788295262),11,13
3,POINT (-87.771166703 41.9788295262),11,14
4,POINT (-87.771166703 41.9788295262),11,15
6,POINT (-87.771166703 41.9788295262),11,16
4,POINT (-87.771166703 41.9788295262),11,17
3,POINT (-87.771166703 41.9788295262),11,18
6,POINT (-87.771166703 41.9788295262),11,19
4,POINT (-87.771166703 41.9788295262),11,20
9,POINT (-87.771166703 41.9788295262),11,21
4,POINT (-87.771166703 41.9788295262),11,22
6,POINT (-87.771166703 41.9788295262),11,23
1,POINT (-87.771166703 41.9788295262),12,0
1,POINT (-87.771166703 41.9788295262),12,1
6,POINT (-87.771166703 41.9788295262),12,2
1,POINT (-87.771166703 41.9788295262),12,3
2,POINT (-87.771166703 41.9788295262),12,4
3,POINT (-87.771166703 41.9788295262),12,5
1,POINT (-87.771166703 41.9788295262),12,6
9,POINT (-87.771166703 41.9788295262),12,7
7,POINT (-87.771166703 41.9788295262),12,8
6,POINT (-87.771166703 41.9788295262),12,9
3,POINT (-87.771166703 41.9788295262),12,10
3,POINT (-87.771166703 41.9788295262),12,11
2,POINT (-87.771166703 41.9788295262),12,12
6,POINT (-87.771166703 41.9788295262),12,13
2,POINT (-87.771166703 41.9788295262),12,14
7,POINT (-87.771166703 41.9788295262),12,15
1,POINT (-87.771166703 41.9788295262),12,16
8,POINT (-87.771166703 41.9788295262),12,17
4,POINT (-87.771166703 41.9788295262),12,18
10,POINT (-87.771166703 41.9788295262),12,19
2,POINT (-87.771166703 41.9788295262),12,20
8,POINT (-87.771166703 41.9788295262),12,21
4,POINT (-87.771166703 41.9788295262),12,22
4,POINT (-87.771166703 41.9788295262),12,23
3,POINT (-87.771166703 41.9788295262),13,0
2,POINT (-87.771166703 41.9788295262),13,1
2,POINT (-87.771166703 41.9788295262),13,2
2,POINT (-87.771166703 41.9788295262),13,3
1,POINT (-87.771166703 41.9788295262),13,4
5,POINT (-87.771166703 41.9788295262),13,5
1,POINT (-87.771166703 41.9788295262),13,6
4,POINT (-87.771166703 41.9788295262),13,7
3,POINT (-87.771166703 41.9788295262),13,8
3,POINT (-87.771166703 41.9788295262),13,9
6,POINT (-87.771166703 41.9788295262),13,10
5,POINT (-87.771166703 41.9788295262),13,11
1,POINT (-87.771166703 41.9788295262),13,12
1,POINT (-87.771166703 41.9788295262),13,13
